,ACCOUNT_ID,TIMESTAMP,visited_week_index
24312,170,2022-05-20,9
24348,22,2022-05-20,9
24355,108,2022-05-20,9
24358,185,2022-05-20,9
24370,492,2022-05-20,9
24387,432,2022-05-20,9
24401,266,2022-05-20,9
24406,269,2022-05-20,9
24410,223,2022-05-20,9
24419,888,2022-05-20,9
24424,50,2022-05-20,9
24467,953,2022-05-20,9
24480,134,2022-05-21,9
24485,1313,2022-05-21,9
24508,155,2022-05-21,9
24509,1052,2022-05-21,9
24514,83,2022-05-21,9
24516,366,2022-05-21,9
24522,591,2022-05-21,9
24526,266,2022-05-21,9
24538,114,2022-05-21,9
24543,127,2022-05-21,9
24548,1375,2022-05-21,9
24549,108,2022-05-21,9
24554,471,2022-05-21,9
24561,219,2022-05-21,9
24565,1079,2022-05-21,9
24567,957,2022-05-21,9
24570,963,2022-05-21,9
24572,1200,2022-05-21,9
24576,811,2022-05-21,9
24582,573,2022-05-21,9
24583,1128,2022-05-21,9
24589,1073,2022-05-21,9
24591,1016,2022-05-21,9
24594,1362,2022-05-21,9
24598,1299,2022-05-21,9
24611,1172,2022-05-21,9
24613,601,2022-05-21,9
24632,203,2022-05-21,9
24634,685,2022-05-21,9
24649,320,2022-05-21,9
24656,1140,2022-05-21,9
24669,249,2022-05-21,9
24680,216,2022-05-22,9
24688,614,2022-05-22,9
24699,252,2022-05-22,9
24704,1265,2022-05-22,9
24710,1386,2022-05-22,9
24726,6,2022-05-22,9
24735,57,2022-05-22,9
24737,89,2022-05-22,9
24740,249,2022-05-22,9
24762,425,2022-05-22,9
24765,1063,2022-05-22,9
24769,1134,2022-05-23,9
24771,282,2022-05-23,9
24790,82,2022-05-23,9
24814,295,2022-05-23,9
24850,458,2022-05-23,9
24863,591,2022-05-23,9
24873,328,2022-05-23,9
24877,610,2022-05-23,9
24886,184,2022-05-23,9
24905,168,2022-05-23,9
24915,279,2022-05-23,9
24928,984,2022-05-23,9
24931,22,2022-05-23,9
24940,93,2022-05-23,9
24946,15,2022-05-23,9
24949,314,2022-05-23,9
24970,246,2022-05-23,9
24973,2,2022-05-23,9
24982,108,2022-05-23,9
24995,42,2022-05-23,9
25009,513,2022-05-23,9
25016,219,2022-05-23,9
25018,414,2022-05-23,9
25027,425,2022-05-23,9
25028,464,2022-05-23,9
25036,432,2022-05-23,9
25040,249,2022-05-23,9
25049,77,2022-05-23,9
25059,79,2022-05-23,9
25063,134,2022-05-23,9
25084,225,2022-05-23,9
25093,75,2022-05-23,9
25094,333,2022-05-23,9
25173,434,2022-05-23,9
25197,56,2022-05-23,9
25207,266,2022-05-23,9
25213,1412,2022-05-23,9
25223,30,2022-05-23,9
25237,426,2022-05-23,9
25273,1407,2022-05-24,10
25275,108,2022-05-24,10
25276,693,2022-05-24,10
25280,282,2022-05-24,10
25281,388,2022-05-24,10
25284,247,2022-05-24,10
25314,103,2022-05-24,10
25323,1030,2022-05-24,10
25324,236,2022-05-24,10
25328,1094,2022-05-24,10
25369,553,2022-05-24,10
25376,194,2022-05-24,10
25393,15,2022-05-24,10
25402,1198,2022-05-24,10
25404,614,2022-05-24,10
25419,507,2022-05-24,10
25430,80,2022-05-24,10
25433,93,2022-05-24,10
25438,56,2022-05-24,10
25441,140,2022-05-24,10
25445,244,2022-05-24,10
25463,234,2022-05-24,10
25473,661,2022-05-24,10
25474,142,2022-05-24,10
25501,2,2022-05-24,10
25506,42,2022-05-24,10
25518,718,2022-05-24,10
25520,446,2022-05-24,10
25523,5,2022-05-24,10
25525,382,2022-05-24,10
25527,496,2022-05-24,10
25592,68,2022-05-24,10
25601,313,2022-05-24,10
25622,886,2022-05-24,10
25624,233,2022-05-24,10
25626,261,2022-05-24,10
25644,102,2022-05-24,10
25652,158,2022-05-24,10
25664,436,2022-05-24,10
25671,30,2022-05-24,10
25734,69,2022-05-24,10
25762,124,2022-05-24,10
25768,1236,2022-05-24,10
25782,185,2022-05-25,10
25788,1244,2022-05-25,10
25789,330,2022-05-25,10
25790,864,2022-05-25,10
25793,1436,2022-05-25,10
25795,762,2022-05-25,10
25809,1010,2022-05-25,10
25812,16,2022-05-25,10
25816,1080,2022-05-25,10
25821,845,2022-05-25,10
25822,369,2022-05-25,10
25833,1418,2022-05-25,10
25837,24,2022-05-25,10
25841,1469,2022-05-25,10
25843,7,2022-05-25,10
25853,51,2022-05-25,10
25854,80,2022-05-25,10
25859,553,2022-05-25,10
25862,328,2022-05-25,10
25870,93,2022-05-25,10
25872,129,2022-05-25,10
25874,22,2022-05-25,10
25885,194,2022-05-25,10
25887,667,2022-05-25,10
25891,168,2022-05-25,10
25894,252,2022-05-25,10
25906,69,2022-05-25,10
25909,1420,2022-05-25,10
25910,36,2022-05-25,10
25918,231,2022-05-25,10
25919,295,2022-05-25,10
25930,2,2022-05-25,10
25941,493,2022-05-25,10
25945,47,2022-05-25,10
25949,12,2022-05-25,10
25975,163,2022-05-25,10
26003,148,2022-05-25,10
26006,106,2022-05-25,10
26014,112,2022-05-25,10
26070,1032,2022-05-25,10
26096,115,2022-05-25,10
26105,210,2022-05-25,10
26121,118,2022-05-25,10
26139,189,2022-05-25,10
26148,859,2022-05-25,10
26149,414,2022-05-25,10
26159,314,2022-05-25,10
26172,130,2022-05-25,10
26180,1072,2022-05-25,10
26183,13,2022-05-25,10
26221,30,2022-05-25,10
26233,57,2022-05-25,10
26234,77,2022-05-25,10
26246,187,2022-05-25,10
26250,678,2022-05-25,10
26260,776,2022-05-25,10
26261,134,2022-05-25,10
26264,233,2022-05-25,10
26278,332,2022-05-25,10
26306,76,2022-05-26,10
26319,12,2022-05-26,10
26328,380,2022-05-26,10
26330,702,2022-05-26,10
26343,1356,2022-05-26,10
26348,1219,2022-05-26,10
26372,265,2022-05-26,10
26379,1086,2022-05-26,10
26384,7,2022-05-26,10
26387,6,2022-05-26,10
26417,184,2022-05-26,10
26433,815,2022-05-26,10
26435,640,2022-05-26,10
26444,303,2022-05-26,10
26449,188,2022-05-26,10
26455,142,2022-05-26,10
26456,2,2022-05-26,10
26475,168,2022-05-26,10
26478,761,2022-05-26,10
26480,68,2022-05-26,10
26530,233,2022-05-26,10
26560,47,2022-05-26,10
26577,42,2022-05-26,10
26583,22,2022-05-26,10
26586,287,2022-05-26,10
26599,416,2022-05-26,10
26608,174,2022-05-26,10
26614,75,2022-05-26,10
26620,261,2022-05-26,10
26625,57,2022-05-26,10
26627,48,2022-05-26,10
26636,246,2022-05-26,10
26637,333,2022-05-26,10
26638,367,2022-05-26,10
26644,50,2022-05-26,10
26652,577,2022-05-26,10
26656,127,2022-05-26,10
26664,115,2022-05-26,10
26687,244,2022-05-26,10
26689,1431,2022-05-26,10
26695,1005,2022-05-26,10
26711,647,2022-05-26,10
26717,1187,2022-05-27,10
26718,132,2022-05-27,10
26747,12,2022-05-27,10
26749,200,2022-05-27,10
26756,121,2022-05-27,10
26772,224,2022-05-27,10
26778,682,2022-05-27,10
26785,7,2022-05-27,10
26806,894,2022-05-27,10
26817,688,2022-05-27,10
26830,11,2022-05-27,10
26837,292,2022-05-27,10
26844,1158,2022-05-27,10
26860,848,2022-05-27,10
26907,337,2022-05-27,10
26908,100,2022-05-27,10
26916,221,2022-05-27,10
26938,4,2022-05-27,10
26943,589,2022-05-27,10
26953,2,2022-05-27,10
26963,461,2022-05-27,10
26998,321,2022-05-27,10
27003,163,2022-05-27,10
27019,1336,2022-05-27,10
27039,168,2022-05-27,10
27106,13,2022-05-27,10
27117,135,2022-05-27,10
27122,57,2022-05-27,10
27154,75,2022-05-27,10
27218,521,2022-05-27,10
27244,134,2022-05-27,10
27246,338,2022-05-28,10
27259,521,2022-05-28,10
27260,529,2022-05-28,10
27305,535,2022-05-28,10
27308,672,2022-05-28,10
27313,59,2022-05-28,10
27326,2,2022-05-28,10
27335,1011,2022-05-28,10
27353,287,2022-05-28,10
27361,154,2022-05-28,10
27369,1239,2022-05-29,10
27374,1243,2022-05-29,10
27395,121,2022-05-29,10
27408,36,2022-05-29,10
27409,249,2022-05-29,10
27412,80,2022-05-29,10
27414,7,2022-05-29,10
27421,1318,2022-05-29,10
27425,1214,2022-05-29,10
27428,913,2022-05-29,10
27434,373,2022-05-29,10
27435,204,2022-05-29,10
27449,16,2022-05-29,10
27463,396,2022-05-30,10
27471,12,2022-05-30,10
27482,369,2022-05-30,10
27489,24,2022-05-30,10
27512,399,2022-05-30,10
27515,553,2022-05-30,10
27516,570,2022-05-30,10
27519,6,2022-05-30,10
27523,952,2022-05-30,10
27533,7,2022-05-30,10
27539,11,2022-05-30,10
27546,529,2022-05-30,10
27557,34,2022-05-30,10
27576,195,2022-05-30,10
27581,1410,2022-05-30,10
27597,626,2022-05-30,10
27605,425,2022-05-30,10
27634,1428,2022-05-30,10
27645,759,2022-05-30,10
27669,761,2022-05-30,10
27673,42,2022-05-30,10
27678,323,2022-05-30,10
27680,159,2022-05-30,10
27698,110,2022-05-30,10
27722,185,2022-05-30,10
27726,60,2022-05-30,10
27733,118,2022-05-30,10
27742,285,2022-05-30,10
27745,1191,2022-05-30,10
27748,25,2022-05-30,10
27750,5,2022-05-30,10
27753,168,2022-05-30,10
27764,841,2022-05-30,10
27785,1068,2022-05-30,10
27810,980,2022-05-30,10
27814,2,2022-05-30,10
27819,734,2022-05-30,10
27828,106,2022-05-30,10
27847,75,2022-05-30,10
27871,482,2022-05-30,10
27878,955,2022-05-30,10
27914,1296,2022-05-30,10
27915,108,2022-05-30,10
27918,59,2022-05-30,10
27925,603,2022-05-30,10
27926,1278,2022-05-30,10
27956,1520,2022-05-31,11
27960,35,2022-05-31,11
27976,1233,2022-05-31,11
27980,19,2022-05-31,11
27991,1026,2022-05-31,11
28004,16,2022-05-31,11
28005,529,2022-05-31,11
28013,68,2022-05-31,11
28058,80,2022-05-31,11
28071,111,2022-05-31,11
28073,1471,2022-05-31,11
28079,285,2022-05-31,11
28084,211,2022-05-31,11
28086,12,2022-05-31,11
28094,388,2022-05-31,11
28108,323,2022-05-31,11
28111,11,2022-05-31,11
28131,342,2022-05-31,11
28146,119,2022-05-31,11
28147,491,2022-05-31,11
28156,554,2022-05-31,11
28162,1157,2022-05-31,11
28167,1127,2022-05-31,11
28175,7,2022-05-31,11
28176,676,2022-05-31,11
28177,4,2022-05-31,11
28180,1039,2022-05-31,11
28185,6,2022-05-31,11
28195,121,2022-05-31,11
28215,50,2022-05-31,11
28217,106,2022-05-31,11
28220,206,2022-05-31,11
28231,162,2022-05-31,11
28248,730,2022-05-31,11
28256,69,2022-05-31,11
28260,77,2022-05-31,11
28278,42,2022-05-31,11
28281,5,2022-05-31,11
28287,321,2022-05-31,11
28316,132,2022-05-31,11
28328,57,2022-05-31,11
28347,47,2022-05-31,11
28360,405,2022-05-31,11
28364,425,2022-05-31,11
28369,2,2022-05-31,11
28377,46,2022-05-31,11
28386,981,2022-05-31,11
28401,187,2022-05-31,11
28449,168,2022-05-31,11
28455,555,2022-05-31,11
28462,280,2022-05-31,11
28478,719,2022-05-31,11
28534,696,2022-05-31,11
28544,1175,2022-05-31,11
28549,108,2022-05-31,11
28556,76,2022-05-31,11
28569,878,2022-06-01,11
28572,930,2022-06-01,11
28573,33,2022-06-01,11
28578,529,2022-06-01,11
28580,399,2022-06-01,11
28583,292,2022-06-01,11
28585,11,2022-06-01,11
28594,658,2022-06-01,11
28619,12,2022-06-01,11
28626,34,2022-06-01,11
28640,880,2022-06-01,11
28645,5,2022-06-01,11
28663,40,2022-06-01,11
28671,328,2022-06-01,11
28676,6,2022-06-01,11
28678,1148,2022-06-01,11
28699,314,2022-06-01,11
28723,402,2022-06-01,11
28740,159,2022-06-01,11
28745,342,2022-06-01,11
28755,210,2022-06-01,11
28761,405,2022-06-01,11
28764,316,2022-06-01,11
28773,295,2022-06-01,11
28806,178,2022-06-01,11
28822,50,2022-06-01,11
28826,542,2022-06-01,11
28837,75,2022-06-01,11
28845,1422,2022-06-01,11
28853,162,2022-06-01,11
28860,163,2022-06-01,11
28871,571,2022-06-01,11
28881,1036,2022-06-01,11
28892,187,2022-06-01,11
28904,213,2022-06-01,11
28905,765,2022-06-01,11
28907,108,2022-06-01,11
28911,1382,2022-06-01,11
28926,1381,2022-06-01,11
28932,708,2022-06-01,11
28934,20,2022-06-01,11
28938,68,2022-06-01,11
28942,48,2022-06-01,11
28943,1067,2022-06-01,11
28951,269,2022-06-01,11
28953,56,2022-06-01,11
28957,325,2022-06-01,11
28965,306,2022-06-01,11
28972,65,2022-06-01,11
28974,225,2022-06-01,11
29027,879,2022-06-01,11
29028,132,2022-06-01,11
29042,170,2022-06-01,11
29047,12,2022-06-02,11
29051,325,2022-06-02,11
29057,57,2022-06-02,11
29065,161,2022-06-02,11
29071,15,2022-06-02,11
29082,827,2022-06-02,11
29083,247,2022-06-02,11
29089,103,2022-06-02,11
29095,496,2022-06-02,11
29099,7,2022-06-02,11
29115,801,2022-06-02,11
29118,1054,2022-06-02,11
29131,476,2022-06-02,11
29138,164,2022-06-02,11
29139,351,2022-06-02,11
29146,708,2022-06-02,11
29149,93,2022-06-02,11
29151,614,2022-06-02,11
29162,110,2022-06-02,11
29163,33,2022-06-02,11
29191,231,2022-06-02,11
29198,178,2022-06-02,11
29208,1149,2022-06-02,11
29213,288,2022-06-02,11
29218,285,2022-06-02,11
29222,60,2022-06-02,11
29239,108,2022-06-02,11
29252,313,2022-06-02,11
29274,65,2022-06-02,11
29299,56,2022-06-02,11
29314,158,2022-06-02,11
29323,405,2022-06-02,11
29326,68,2022-06-02,11
29328,75,2022-06-02,11
29349,913,2022-06-02,11
29357,269,2022-06-02,11
29365,471,2022-06-02,11
29377,718,2022-06-02,11
29399,1235,2022-06-02,11
29408,167,2022-06-02,11
29412,794,2022-06-02,11
29421,205,2022-06-02,11
29472,1130,2022-06-02,11
29491,33,2022-06-03,11
29509,399,2022-06-03,11
29516,887,2022-06-03,11
29519,7,2022-06-03,11
29521,758,2022-06-03,11
29524,351,2022-06-03,11
29526,13,2022-06-03,11
29541,15,2022-06-03,11
29559,386,2022-06-03,11
29561,110,2022-06-03,11
29569,34,2022-06-03,11
29578,750,2022-06-03,11
29591,1086,2022-06-03,11
29595,232,2022-06-03,11
29619,93,2022-06-03,11
29620,1075,2022-06-03,11
29621,285,2022-06-03,11
29623,68,2022-06-03,11
29633,6,2022-06-03,11
29638,221,2022-06-03,11
29682,204,2022-06-03,11
29693,119,2022-06-03,11
29697,880,2022-06-03,11
29700,230,2022-06-03,11
29703,20,2022-06-03,11
29710,187,2022-06-03,11
29711,24,2022-06-03,11
29713,109,2022-06-03,11
29719,640,2022-06-03,11
29744,482,2022-06-03,11
29750,514,2022-06-03,11
29755,57,2022-06-03,11
29757,36,2022-06-03,11
29781,1110,2022-06-03,11
29790,108,2022-06-03,11
29804,158,2022-06-03,11
29808,830,2022-06-03,11
29814,463,2022-06-03,11
29826,1005,2022-06-03,11
29841,130,2022-06-03,11
29859,115,2022-06-03,11
29892,420,2022-06-03,11
29902,2,2022-06-03,11
29914,1461,2022-06-03,11
29919,460,2022-06-03,11
29927,1353,2022-06-04,11
29936,6,2022-06-04,11
29940,211,2022-06-04,11
29974,1038,2022-06-04,11
29986,1440,2022-06-05,11
29991,363,2022-06-05,11
29997,119,2022-06-05,11
29999,1008,2022-06-05,11
30005,404,2022-06-05,11
30013,115,2022-06-05,11
30021,813,2022-06-05,11
30022,204,2022-06-05,11
30025,54,2022-06-05,11
30032,830,2022-06-05,11
30044,68,2022-06-05,11
30073,471,2022-06-05,11
30080,57,2022-06-05,11
30083,36,2022-06-05,11
30102,145,2022-06-06,11
30106,525,2022-06-06,11
30127,13,2022-06-06,11
30130,33,2022-06-06,11
30140,962,2022-06-06,11
30144,4,2022-06-06,11
30150,665,2022-06-06,11
30164,1176,2022-06-06,11
30165,24,2022-06-06,11
30176,68,2022-06-06,11
30203,285,2022-06-06,11
30209,227,2022-06-06,11
30220,155,2022-06-06,11
30223,96,2022-06-06,11
30250,52,2022-06-06,11
30259,12,2022-06-06,11
30273,323,2022-06-06,11
30285,402,2022-06-06,11
30301,221,2022-06-06,11
30309,15,2022-06-06,11
30323,166,2022-06-06,11
30331,36,2022-06-06,11
30335,22,2022-06-06,11
30339,184,2022-06-06,11
30368,231,2022-06-06,11
30376,149,2022-06-06,11
30381,154,2022-06-06,11
30383,77,2022-06-06,11
30387,206,2022-06-06,11
30389,65,2022-06-06,11
30394,534,2022-06-06,11
30421,30,2022-06-06,11
30425,230,2022-06-06,11
30437,246,2022-06-06,11
30450,382,2022-06-06,11
30455,102,2022-06-06,11
30458,42,2022-06-06,11
30460,263,2022-06-06,11
30469,41,2022-06-06,11
30474,261,2022-06-06,11
30496,25,2022-06-06,11
30501,215,2022-06-06,11
30503,158,2022-06-06,11
30525,57,2022-06-06,11
30572,149,2022-06-07,12
30584,553,2022-06-07,12
30586,40,2022-06-07,12
30601,1446,2022-06-07,12
30617,7,2022-06-07,12
30618,168,2022-06-07,12
30620,15,2022-06-07,12
30628,119,2022-06-07,12
30630,4,2022-06-07,12
30636,6,2022-06-07,12
30638,1034,2022-06-07,12
30646,110,2022-06-07,12
30647,351,2022-06-07,12
30660,136,2022-06-07,12
30666,508,2022-06-07,12
30674,672,2022-06-07,12
30676,329,2022-06-07,12
30677,1394,2022-06-07,12
30679,227,2022-06-07,12
30683,285,2022-06-07,12
30689,399,2022-06-07,12
30690,402,2022-06-07,12
30693,209,2022-06-07,12
30695,682,2022-06-07,12
30698,164,2022-06-07,12
30699,988,2022-06-07,12
30701,115,2022-06-07,12
30713,380,2022-06-07,12
30719,252,2022-06-07,12
30729,472,2022-06-07,12
30731,184,2022-06-07,12
30761,121,2022-06-07,12
30767,221,2022-06-07,12
30781,315,2022-06-07,12
30784,262,2022-06-07,12
30788,93,2022-06-07,12
30791,323,2022-06-07,12
30792,288,2022-06-07,12
30796,907,2022-06-07,12
30811,108,2022-06-07,12
30825,80,2022-06-07,12
30833,89,2022-06-07,12
30834,998,2022-06-07,12
30835,789,2022-06-07,12
30845,2,2022-06-07,12
30859,118,2022-06-07,12
30863,1515,2022-06-07,12
30872,48,2022-06-07,12
30873,244,2022-06-07,12
30875,282,2022-06-07,12
30877,120,2022-06-07,12
30881,185,2022-06-07,12
30884,390,2022-06-07,12
30892,17,2022-06-07,12
30924,1094,2022-06-07,12
30940,65,2022-06-07,12
30952,1165,2022-06-07,12
30969,13,2022-06-07,12
30977,287,2022-06-07,12
30990,733,2022-06-07,12
31005,42,2022-06-07,12
31023,158,2022-06-07,12
31060,253,2022-06-07,12
31063,830,2022-06-07,12
31068,77,2022-06-07,12
31085,458,2022-06-07,12
31102,301,2022-06-07,12
31117,165,2022-06-07,12
31122,172,2022-06-07,12
31134,303,2022-06-08,12
31164,40,2022-06-08,12
31168,1025,2022-06-08,12
31171,388,2022-06-08,12
31175,1462,2022-06-08,12
31177,1351,2022-06-08,12
31191,11,2022-06-08,12
31210,390,2022-06-08,12
31217,15,2022-06-08,12
31226,1460,2022-06-08,12
31236,7,2022-06-08,12
31237,301,2022-06-08,12
31239,168,2022-06-08,12
31243,553,2022-06-08,12
31245,80,2022-06-08,12
31250,672,2022-06-08,12
31255,429,2022-06-08,12
31261,285,2022-06-08,12
31271,821,2022-06-08,12
31280,61,2022-06-08,12
31294,159,2022-06-08,12
31305,33,2022-06-08,12
31306,98,2022-06-08,12
31309,119,2022-06-08,12
31311,657,2022-06-08,12
31312,121,2022-06-08,12
31326,317,2022-06-08,12
31363,747,2022-06-08,12
31395,85,2022-06-08,12
31406,809,2022-06-08,12
31407,221,2022-06-08,12
31421,397,2022-06-08,12
31423,93,2022-06-08,12
31425,328,2022-06-08,12
31426,382,2022-06-08,12
31433,377,2022-06-08,12
31443,137,2022-06-08,12
31446,46,2022-06-08,12
31466,68,2022-06-08,12
31467,75,2022-06-08,12
31490,425,2022-06-08,12
31511,2,2022-06-08,12
31514,919,2022-06-08,12
31517,13,2022-06-08,12
31537,42,2022-06-08,12
31547,108,2022-06-08,12
31548,57,2022-06-08,12
31550,36,2022-06-08,12
31559,253,2022-06-08,12
31567,655,2022-06-08,12
31575,89,2022-06-08,12
31593,134,2022-06-08,12
31599,206,2022-06-08,12
31617,118,2022-06-08,12
31623,979,2022-06-08,12
31625,172,2022-06-08,12
31630,246,2022-06-08,12
31634,718,2022-06-08,12
31636,63,2022-06-08,12
31642,332,2022-06-08,12
31646,142,2022-06-08,12
31668,184,2022-06-08,12
31679,619,2022-06-08,12
31688,1339,2022-06-08,12
31711,165,2022-06-08,12
31731,158,2022-06-08,12
31764,163,2022-06-08,12
31789,154,2022-06-09,12
31800,12,2022-06-09,12
31802,40,2022-06-09,12
31821,587,2022-06-09,12
31832,33,2022-06-09,12
31840,833,2022-06-09,12
31841,973,2022-06-09,12
31859,108,2022-06-09,12
31867,1377,2022-06-09,12
31869,549,2022-06-09,12
31876,623,2022-06-09,12
31893,534,2022-06-09,12
31894,262,2022-06-09,12
31905,315,2022-06-09,12
31909,785,2022-06-09,12
31911,390,2022-06-09,12
31913,841,2022-06-09,12
31915,69,2022-06-09,12
31961,508,2022-06-09,12
31966,214,2022-06-09,12
31979,1207,2022-06-09,12
31997,192,2022-06-09,12
32002,210,2022-06-09,12
32013,706,2022-06-09,12
32039,377,2022-06-09,12
32040,1319,2022-06-09,12
32065,1330,2022-06-09,12
32070,1159,2022-06-09,12
32074,207,2022-06-09,12
32075,263,2022-06-09,12
32077,323,2022-06-09,12
32084,245,2022-06-09,12
32092,65,2022-06-09,12
32104,68,2022-06-09,12
32113,101,2022-06-09,12
32124,747,2022-06-09,12
32132,648,2022-06-09,12
32143,34,2022-06-09,12
32216,417,2022-06-09,12
32218,2,2022-06-09,12
32222,1155,2022-06-09,12
32226,57,2022-06-09,12
32232,777,2022-06-09,12
32265,206,2022-06-09,12
32312,42,2022-06-09,12
32316,496,2022-06-09,12
32355,718,2022-06-09,12
32371,611,2022-06-09,12
32381,287,2022-06-09,12
32387,163,2022-06-09,12
32417,269,2022-06-09,12
32461,137,2022-06-09,12
32474,623,2022-06-10,12
32475,125,2022-06-10,12
32489,33,2022-06-10,12
32491,978,2022-06-10,12
32493,665,2022-06-10,12
32494,11,2022-06-10,12
32503,204,2022-06-10,12
32510,1310,2022-06-10,12
32511,281,2022-06-10,12
32513,15,2022-06-10,12
32524,227,2022-06-10,12
32530,781,2022-06-10,12
32531,786,2022-06-10,12
32535,108,2022-06-10,12
32538,689,2022-06-10,12
32540,6,2022-06-10,12
32543,1260,2022-06-10,12
32545,40,2022-06-10,12
32550,24,2022-06-10,12
32565,12,2022-06-10,12
32568,98,2022-06-10,12
32577,1289,2022-06-10,12
32581,88,2022-06-10,12
32585,674,2022-06-10,12
32589,5,2022-06-10,12
32594,115,2022-06-10,12
32604,93,2022-06-10,12
32614,172,2022-06-10,12
32638,831,2022-06-10,12
32643,622,2022-06-10,12
32662,372,2022-06-10,12
32667,382,2022-06-10,12
32669,78,2022-06-10,12
32676,1090,2022-06-10,12
32693,46,2022-06-10,12
32698,2,2022-06-10,12
32750,3,2022-06-10,12
32759,134,2022-06-10,12
32789,178,2022-06-10,12
32795,425,2022-06-10,12
32801,30,2022-06-10,12
32812,460,2022-06-10,12
32815,1050,2022-06-10,12
32820,65,2022-06-10,12
32828,179,2022-06-10,12
32831,519,2022-06-10,12
32839,189,2022-06-10,12
32865,420,2022-06-10,12
32869,166,2022-06-10,12
32895,42,2022-06-10,12
32948,883,2022-06-10,12
32956,25,2022-06-10,12
33011,458,2022-06-10,12
33026,57,2022-06-10,12
33040,40,2022-06-11,12
33049,527,2022-06-11,12
33050,285,2022-06-11,12
33062,1451,2022-06-11,12
33063,1485,2022-06-11,12
33065,226,2022-06-11,12
33078,28,2022-06-11,12
33083,184,2022-06-11,12
33087,623,2022-06-11,12
33100,185,2022-06-11,12
33124,89,2022-06-11,12
33146,13,2022-06-12,12
33147,68,2022-06-12,12
33148,7,2022-06-12,12
33189,110,2022-06-12,12
33211,885,2022-06-12,12
33216,51,2022-06-12,12
33231,124,2022-06-12,12
33240,622,2022-06-12,12
33243,204,2022-06-12,12
33251,1453,2022-06-13,12
33261,399,2022-06-13,12
33262,1035,2022-06-13,12
33264,6,2022-06-13,12
33269,229,2022-06-13,12
33272,28,2022-06-13,12
33275,781,2022-06-13,12
33280,1055,2022-06-13,12
33281,1046,2022-06-13,12
33285,68,2022-06-13,12
33286,473,2022-06-13,12
33289,121,2022-06-13,12
33294,61,2022-06-13,12
33307,98,2022-06-13,12
33422,115,2022-06-13,12
33433,192,2022-06-13,12
33450,318,2022-06-13,12
33464,54,2022-06-13,12
33466,80,2022-06-13,12
33480,314,2022-06-13,12
33482,36,2022-06-13,12
33485,12,2022-06-13,12
33498,425,2022-06-13,12
33521,974,2022-06-13,12
33523,110,2022-06-13,12
33526,1118,2022-06-13,12
33539,1076,2022-06-13,12
33559,2,2022-06-13,12
33572,79,2022-06-13,12
33591,788,2022-06-13,12
33592,188,2022-06-13,12
33603,25,2022-06-13,12
33610,1123,2022-06-13,12
33615,841,2022-06-13,12
33624,234,2022-06-13,12
33629,13,2022-06-13,12
33631,414,2022-06-13,12
33641,33,2022-06-13,12
33643,333,2022-06-13,12
33646,215,2022-06-13,12
33648,187,2022-06-13,12
33651,147,2022-06-13,12
33665,158,2022-06-13,12
33680,56,2022-06-13,12
33681,288,2022-06-13,12
33688,659,2022-06-13,12
33700,134,2022-06-13,12
33701,207,2022-06-13,12
33702,405,2022-06-13,12
33713,59,2022-06-13,12
33720,259,2022-06-13,12
33739,42,2022-06-13,12
33743,332,2022-06-13,12
33751,163,2022-06-13,12
33780,447,2022-06-13,12
33784,935,2022-06-13,12
33816,436,2022-06-13,12
33817,246,2022-06-13,12
33831,108,2022-06-13,12
33837,1114,2022-06-13,12
33843,550,2022-06-13,12
33906,77,2022-06-13,12
33915,124,2022-06-13,12
33953,882,2022-06-13,12
33960,549,2022-06-14,13
33961,108,2022-06-14,13
33968,737,2022-06-14,13
33970,1001,2022-06-14,13
33972,417,2022-06-14,13
33973,1271,2022-06-14,13
33985,251,2022-06-14,13
33994,399,2022-06-14,13
33997,125,2022-06-14,13
34002,380,2022-06-14,13
34003,110,2022-06-14,13
34008,61,2022-06-14,13
34011,24,2022-06-14,13
34031,121,2022-06-14,13
34035,184,2022-06-14,13
34065,15,2022-06-14,13
34066,33,2022-06-14,13
34080,6,2022-06-14,13
34083,57,2022-06-14,13
34088,342,2022-06-14,13
34094,1190,2022-06-14,13
34146,207,2022-06-14,13
34150,2,2022-06-14,13
34151,226,2022-06-14,13
34152,198,2022-06-14,13
34165,230,2022-06-14,13
34169,68,2022-06-14,13
34173,59,2022-06-14,13
34178,48,2022-06-14,13
34186,346,2022-06-14,13
34195,65,2022-06-14,13
34214,185,2022-06-14,13
34237,83,2022-06-14,13
34258,1144,2022-06-14,13
34263,910,2022-06-14,13
34266,287,2022-06-14,13
34287,309,2022-06-14,13
34292,316,2022-06-14,13
34304,42,2022-06-14,13
34306,115,2022-06-14,13
34333,77,2022-06-14,13
34362,89,2022-06-14,13
34392,75,2022-06-14,13
34409,458,2022-06-14,13
34410,109,2022-06-14,13
34441,878,2022-06-14,13
34455,178,2022-06-14,13
34456,1220,2022-06-14,13
34470,158,2022-06-14,13
34481,797,2022-06-14,13
34491,105,2022-06-14,13
34492,356,2022-06-14,13
34543,332,2022-06-15,13
34550,287,2022-06-15,13
34566,399,2022-06-15,13
34570,904,2022-06-15,13
34582,665,2022-06-15,13
34589,119,2022-06-15,13
34595,12,2022-06-15,13
34597,158,2022-06-15,13
34602,586,2022-06-15,13
34609,300,2022-06-15,13
34614,6,2022-06-15,13
34616,148,2022-06-15,13
34627,284,2022-06-15,13
34631,921,2022-06-15,13
